name	status	Dorsal	Hairy	Snail	Twist	bicoid	cad	giant	hunchback
Kvon2014_chr3R_12714251_12716386	off	5.667752154	0	0	5.667752154	0	0	0	0
Kvon2014_chr3R_12719519_12721666	off	7.623668643	0	0	5.667752154	0	0	0	0
Kvon2014_chr3R_5375406_5377519	off	7.978481523	3.1815824508	0	5.759317183	0	0	0	0
Kvon2014_chr3R_2557610_2559721	off	6.011430622	0	0	6.011430622	0	0	0	0
Kvon2014_chr3R_26582444_26584616	off	6.018186688	0	0	6.018186688	0	0	0	0
Kvon2014_chr3R_26580795_26582896	off	7.214933991	2.3528118133	0	6.018186688	0	0	0	1.4125385284
Kvon2014_chr3R_4113607_4114074	off	7.647829483	6.255194664	0	6.178563489	0	0	0	0
Kvon2014_chr2L_12680694_12682800	off	9.247082429	3.9625964165	0	6.241752407	0	0	0	2.9277505875
Kvon2014_chr3R_4631838_4632094	off	8.444620957	0	0	6.25428312	0	0	0	0
Kvon2014_chr2L_4891315_4892162	off	8.661002064	0	0	6.681694889	0	0	0	0
Kvon2014_chr2L_4892026_4894202	off	8.661002064	0	0	6.681694889	0	0	0	0
Kvon2014_chr3R_17461030_17463144	off	10.418036505	0	0	7.395513134	0	0	0	0
Kvon2014_chr3R_10544244_10546415	off	10.449387246	0	0	7.808746398	0	0	0	0
Kvon2014_chr3R_12078733_12080870	off	12.785438536	0	0	8.171975701	0	0	0	0
Kvon2014_chr3R_26577337_26579441	off	8.849429502	0	0	8.849429502	0	0	0	0
Kvon2014_chr3R_4111181_4113711	off	12.620412273	1.5467743874	0	9.992524743	0	0	0	0
Kvon2014_chr3R_21001178_21003394	off	12.288776987	0	0	10.011156531	0	0	0	0
Kvon2014_chr3L_21600400_21602651	off	1.178580224	0	0	0.530103862	0.6257410049	0	0	0
Kvon2014_chr3R_25079592_25081478	off	6.461718589	1.0109024048	0	3.324267805	0.7114543915	0	0	2.0314459801
Kvon2014_chrX_9628880_9631197	off	1.872920655	0	0	1.055392534	0.7449812889	0	0	1.5059485435
Kvon2014_chrX_10649579_10651684	off	1.919130057	0	0	0.836853802	0.7764978409	0	0	0
Kvon2014_chr3R_19034623_19036838	off	0.846427553	0	0	0	0.8125424385	0	0	1.0628175735
Kvon2014_chr3L_5965200_5967441	off	8.678569812	0	0	6.132458509	0.8343553543	0	0	0
Kvon2014_chr2R_13715345_13717641	off	0.852587475	0	0	0.852587475	0.8413410187	0	0	0
Kvon2014_chr2L_18896979_18899202	off	3.27328623	3.5291996002	0	1.607150218	0.9557933807	0	0	0
Kvon2014_chr2R_20761600_20763720	off	0.976175196	0	0	0	0.9911990166	0	0	0
Kvon2014_chr2R_20762627_20764709	off	0.976175196	0	0	0	0.9911990166	0	0	0
Kvon2014_chr3R_2633217_2635361	off	5.034293444	0	0	2.72900042	0.9945044518	0	0	0
Kvon2014_chr2R_3931534_3933655	off	0.920512592	0	0	0.920512592	1.0403065681	0	0	0
Kvon2014_chr3R_4511441_4513684	off	4.584650107	0	0	3.623288811	1.1149559021	0	0	5.2791938782
Kvon2014_chr2R_4943610_4945820	off	1.540747448	0	0	1.117774709	1.1709308624	0	0	2.8090229034
Kvon2014_chr3L_5990331_5992468	off	2.876529992	0	0	1.994915605	1.2160124779	0	0	0
Kvon2014_chr3R_24420208_24422348	off	4.315704801	3.3029870986	0	3.510160782	1.282512188	0	0	0
Kvon2014_chr2L_16352569_16352972	off	3.260258731	0.7984075546	0	1.133383751	1.5162029266	0	0	1.6779994965
Kvon2014_chr3L_14272124_14274271	off	4.256156997	0	0	1.973149524	1.7033381462	0	0	0
Kvon2014_chr2R_2505544_2506461	off	0.474287959	0	0	0	1.7770810127	0	0	0
Kvon2014_chr2L_3858699_3860810	off	4.95731512	0	0	3.64918968	1.8624191284	0	0	0
Kvon2014_chrX_5389635_5390059	off	0.493017197	0	0	0.493017197	1.924407959	0	0	0
Kvon2014_chr3R_24400284_24402338	off	4.914538987	0	0	3.808619912	2.194820404	0	0	0
Kvon2014_chr2L_3829962_3832146	off	8.159889508	0	0	4.678409583	2.2359704971	0	0	0
Kvon2014_chrX_4348076_4350303	off	3.972355536	0	0	1.577393737	2.4333224297	0	0	0
Kvon2014_chr2R_20693498_20695742	off	0.878248635	0	0	0	2.9214043617	0	0	0
Kvon2014_chr3R_9701817_9703905	off	6.380846679	0	0	3.85637331	4.1405315399	0	0	0
Kvon2014_chr3R_15162668_15164763	off	7.615450323	0	0	5.722687483	0	1.3048124313	0	2.9974293709
Kvon2014_chr2L_12529039_12531290	off	3.280875178	2.1125597954	0	1.441814815	0	1.4066376686	0	0
Kvon2014_chr2L_15039441_15040042	off	3.192212995	0	0	1.554533831	1.4962186813	1.4149827957	0	1.8560290337
Kvon2014_chr2L_12618696_12620952	off	3.999852639	1.0469493866	0	1.683398501	0	1.4626669884	0	3.6302905082
Kvon2014_chr3R_8442090_8444200	off	0.545774423	0	0	0.545774423	0	1.4824581146	0	0
Kvon2014_chr3R_8443778_8445971	off	0.545774423	0	0	0.545774423	0	1.4824581146	0	0
Kvon2014_chrX_17238265_17240357	off	2.665110918	0	0	0.564599904	0	1.5080142021	0	0.9897289276
Kvon2014_chr2R_16474664_16475059	off	3.702630818	0.8041715622	0	0.745862961	0	1.5264592171	0	0.7313308716
Kvon2014_chr3R_10597699_10599785	off	2.394746941	0	0	1.558888469	0	1.5440759659	0	0
Kvon2014_chrX_2015104_2017176	off	7.278865711	2.3833293915	0	3.876306651	0	1.5503969193	0	5.0010643005
Kvon2014_chrX_15803030_15803755	off	2.206644593	0	0	0.938450365	0	1.551030159	0	0
Kvon2014_chr2L_17720970_17723197	off	1.633452007	0	0	0.802011222	0	1.5520644188	0	0.9255156517
Kvon2014_chr2L_17722642_17724745	off	1.633452007	0	0	0.802011222	0	1.5520644188	0	0.9255156517
Kvon2014_chr3L_18619083_18621234	off	3.133371022	0	0	1.336572882	0	1.5555305481	0	0
Kvon2014_chr3L_18620758_18622908	off	4.156353413	0	0	1.935769727	0	1.5555305481	0	0
Kvon2014_chr3R_25283979_25286063	off	6.327851245	0	0	4.364357153	0	1.5669403076	0	1.9793028832
Kvon2014_chr2L_4837949_4839337	off	1.935765965	0	0	0.566433736	0	1.5841350555	0	1.2221717834
Kvon2014_chr2R_19521774_19523857	off	2.298268527	0	0	0	0	1.5985574722	0	0
Kvon2014_chr2L_13882969_13885099	off	3.952176476	2.041241169	0	2.763843018	0	1.6044287682	0	0
Kvon2014_chr2R_21011572_21013705	off	0.697445841	0	0	0	0	1.6196250916	0	0
Kvon2014_chr2R_21013301_21015444	off	1.346252834	0	0	0.648806993	0	1.6196250916	0	0
Kvon2014_chr3R_3801985_3803471	off	2.554784112	0	0	1.599454482	0.8871350288	1.6230678558	0	0
Kvon2014_chrX_2019009_2020293	off	6.322934077	0.8309116364	0	2.920375017	0	1.6461544037	0	5.0010643005
Kvon2014_chr2R_8480351_8481138	off	5.135733503	0	0	2.25592013	0	1.6478271484	0	0
Kvon2014_chr3R_6377856_6380001	off	3.10494265	0	0	2.538244278	0	1.6540694237	0	0
Kvon2014_chr3R_6379619_6381734	off	3.10494265	0	0	2.538244278	0	1.6540694237	0	0
Kvon2014_chr3R_20990027_20992229	off	4.330152877	4.0399737358	0	2.58315932	0	1.6564302444	0	0
Kvon2014_chr3R_20991649_20993878	off	3.784402959	0	0	3.060553901	0	1.6564302444	0	0
Kvon2014_chr3R_12749093_12751298	off	4.686230808	1.9514212608	0	1.761445045	0	1.6615138054	0	0
Kvon2014_chr2R_6428673_6430755	off	6.626619554	1.0058703423	0	3.084484736	0	1.6623368263	0	3.4380908013
Kvon2014_chr3L_16045057_16047169	off	3.605084756	2.2584457397	0	1.051118626	0	1.6720085144	0	1.1461100578
Kvon2014_chr3L_16043717_16045107	off	6.262792728	2.8855624198	0	3.708826598	0	1.6720085144	0	0.7559776306
Kvon2014_chr3R_17447378_17448608	off	3.586411774	0	0	2.570884853	0	1.6896862984	0	0
Kvon2014_chr3R_17121590_17122490	off	6.122295348	1.5332403183	0	3.535802651	0.9091510773	1.695690155	0	2.4474234581
Kvon2014_chr3R_17119676_17122302	off	6.122295348	3.427321434	0	3.535802651	2.2426896096	1.695690155	0	2.4474234581
Kvon2014_chr2R_2021198_2023290	off	5.410219298	0.8833646774	0	2.971649752	0	1.7104964256	0	0.6750855446
Kvon2014_chr2R_10222380_10224473	off	1.225046349	2.349023819	0	0	0	1.7247040272	0	0
Kvon2014_chr2L_15471028_15473179	off	8.326785766	4.306289196	0	7.114556446	0	1.7355837822	0	0
Kvon2014_chr2R_16004228_16006469	off	2.635606019	0	0	1.18238732	0	1.7391405106	0	2.349193573
Kvon2014_chr2L_245396_247649	off	6.343713564	0	0	3.67500322	0	1.7624883652	0	1.6707401276
Kvon2014_chr3R_17442967_17445048	off	8.829462755	1.9774532318	0	6.080435475	0	1.778441906	0	1.2342395782
Kvon2014_chr2R_14242151_14244258	off	3.587938814	1.4065303802	0	1.135716214	0	1.7923841476	0	2.5752649307
Kvon2014_chrX_16146875_16148985	off	2.45150428	0	0	1.159331542	0	1.7948856354	0	0.7767877579
Kvon2014_chr3L_13034853_13036756	off	2.410029441	0	0	1.021091074	0	1.8042316437	0	0
Kvon2014_chr3R_16981157_16983271	off	4.702614904	0	0	3.289694965	1.0577354431	1.8148312569	0	1.3141174316
Kvon2014_chr3R_20382185_20385097	off	5.016776293	2.2665128708	0	2.716563254	0	1.8190231323	0	2.1820755005
Kvon2014_chr3R_12762165_12764365	off	4.618366465	2.4023122788	0	2.699246013	0	1.8368797302	0	0.6466026306
Kvon2014_chr3R_12760458_12762573	off	6.483857664	4.9764394761	0	4.564737212	0	1.8368797302	0	0.6466026306
Kvon2014_chr2L_19811824_19813928	off	3.656009576	0	0	1.876759222	0.7733845711	1.8576378822	0	3.3905153275
Kvon2014_chrX_16099019_16101127	off	3.14599496	0	0	2.20500353	0	1.8589267731	0	0
Kvon2014_chr2R_15688795_15690914	off	1.212595229	0	0	0.739292781	0	1.8829574585	0	0
Kvon2014_chr3L_12643037_12645156	off	6.164913436	0.6129808426	0	1.72896409	0	1.8916797638	0	3.2803149223
Kvon2014_chr4_716638_718347	off	3.078709039	0	0	1.973718843	0	1.9037976265	0	0
Kvon2014_chr2L_8421920_8424099	off	6.210571627	0	0	1.594732201	0	1.909573555	0	0
Kvon2014_chr2L_8418826_8421132	off	8.444002191	0	0	5.400025463	0	1.909573555	0	0
Kvon2014_chr3R_10567276_10568033	off	2.396295786	0	0	0	0	1.9179739952	0	0
Kvon2014_chr3R_10564799_10566939	off	3.568621302	1.8871030808	0	1.172325516	0	1.9179739952	0	2.5121154785
Kvon2014_chr2L_21856027_21858152	off	7.330925218	0	0	3.997536659	0	1.9241960049	0	0
Kvon2014_chr2R_9503325_9505560	off	4.018247252	0	0	1.349298506	0	1.9245052338	0	0
Kvon2014_chrX_3672443_3674579	off	5.040397083	3.4769439697	0	2.229477995	0	1.9520053864	0	4.2198646069
Kvon2014_chrX_3671256_3673476	off	5.040397083	3.6612796783	0	2.229477995	0	1.9520053864	0	5.2976720333
Kvon2014_chrX_3668551_3670689	off	5.65739051	1.2397432327	0	2.846471422	0	1.9520053864	0	3.7583675384
Kvon2014_chr2L_12544517_12546608	off	4.935210987	0.9703650475	0	2.419865831	0	1.9528083801	0	2.4562854767
Kvon2014_chr2L_19198643_19200771	off	2.005769581	0	0	1.484088802	0	1.9621682167	0	0
Kvon2014_chr2L_19200322_19202445	off	2.005769581	0	0	1.484088802	0	1.9621682167	0	0
Kvon2014_chr2L_16484648_16485986	off	4.971231012	2.5981388092	0	1.408479214	0	1.9662981033	0	4.6226186752
Kvon2014_chrX_2346125_2348269	off	3.591768796	0	0	2.658474786	0	1.9780755043	0	0
Kvon2014_chrX_2347851_2349954	off	3.591768796	0	0	2.658474786	0	1.9780755043	0	0
Kvon2014_chr2L_20776603_20778724	off	3.393623518	0	0	2.038970891	0	2.0601511002	0	0
Kvon2014_chr2L_8210041_8211139	off	6.869667699	0.9425439835	0	5.395962996	0	2.0662512779	0	1.9781293869
Kvon2014_chr3L_4187634_4189770	off	3.571447074	2.4119873047	0	1.346590638	0	2.0847558975	0	3.2834672928
Kvon2014_chr3L_4188544_4190663	off	3.571447074	2.4119873047	0	1.346590638	0	2.0847558975	0	3.2834672928
Kvon2014_chr3R_5167466_5169689	off	7.950553767	0	0	6.092123113	0	2.0923724175	0	3.1895432473
Kvon2014_chr3R_12503692_12505819	off	5.091624371	1.0278363228	0	2.992042653	0	2.1064558029	0	0
Kvon2014_chr3R_12728190_12730298	off	4.490646481	0	0	2.039192259	0	2.1077923775	0	2.8489632606
Kvon2014_chr2L_13888151_13890290	off	3.952176476	2.1170310974	0	2.763843018	0	2.1121549606	0	2.1468362809
Kvon2014_chr2L_14392957_14395125	off	2.090735406	0	0	1.406218201	0	2.1318998337	0	0
Kvon2014_chr2L_2889077_2891230	off	6.50933765	1.8837451935	0	3.934815463	0	2.1556458473	0	1.1674079895
Kvon2014_chr2R_19467816_19469873	off	4.400779332	2.2911434173	0	1.310176457	0	2.2035341263	0	2.5620698929
Kvon2014_chr2R_15594500_15596647	off	0.966002703	0	0	0.966002703	0	2.2217974663	0	0
Kvon2014_chr2L_21627994_21630012	off	4.211349599	0.8953938484	0	1.547626495	0.890642643	2.2334489822	0	1.5234322548
Kvon2014_chr3R_1155057_1157252	off	6.988294181	0	0	3.893832543	0	2.2694787979	0	0
Kvon2014_chr3R_1151523_1153724	off	5.788821501	1.0367188454	0	3.893832543	1.6537322998	2.2694787979	0	0
Kvon2014_chrX_250096_252196	off	0.601601273	1.0026454926	0	0	0	2.2846822739	0	1.2347054482
Kvon2014_chrX_248585_250743	off	1.392121794	1.0026454926	0	0.790520521	0	2.2846822739	0	1.2347054482
Kvon2014_chr3R_12065016_12067376	off	7.276550734	1.3426561356	0	3.928377533	0	2.2881629467	0	1.0671749115
Kvon2014_chr3R_5695730_5698521	off	8.270942164	0	0	5.522870344	0	2.2966527939	0	0.6603736877
Kvon2014_chr3R_12788662_12790937	off	2.725750138	0	0	0	0	2.3109269142	0	0
Kvon2014_chrX_4083953_4086055	off	3.010373118	2.6933860779	0	2.078747495	0	2.3168363571	0	1.0776853561
Kvon2014_chr3R_26585881_26588084	off	7.287736687	5.933059454	0	4.559429201	1.918642044	2.4686999321	0	0
Kvon2014_chr2L_20771787_20774066	off	6.660785269	0	0	3.131568699	0	2.4993076324	0	0
Kvon2014_chr2L_20773429_20775566	off	6.660785269	0	0	3.131568699	0	2.4993076324	0	0
Kvon2014_chr3R_12657648_12659851	off	2.910651445	0.9641280174	0	2.099100709	0	2.6531085968	0	0
Kvon2014_chr2R_15456773_15458869	off	3.521773113	0	0	2.389099918	0	2.9684066772	0	0
Kvon2014_chr2R_4117833_4119871	off	5.581249068	1.7360744476	0	3.560388116	2.7691917419	3.0384664536	0	0.6817417145
Kvon2014_chr3R_12742175_12744316	off	4.274100243	0	0	0.562236667	0	3.1558175087	0	2.5666313171
Kvon2014_chr3R_24410121_24410973	off	6.413926423	3.1175165177	0	3.628775776	0	3.2108402252	0	2.1162538529
Kvon2014_chr3R_26672405_26674546	off	7.532901735	0	0	4.574608213	2.3526215553	3.4803166389	0	9.6775107383
Kvon2014_chr3R_2667774_2670082	off	2.613645881	3.1798129082	0	0	0	3.5717148781	0	0
Kvon2014_chr2R_2019503_2021604	off	4.085797191	2.3252086639	0	1.647227645	0	3.8804717064	0	2.2997136116
Kvon2014_chr2R_19466067_19468174	off	4.400779332	2.2911434173	0	1.310176457	0	4.007932663	0	2.5620698929
Kvon2014_chr3R_12671896_12674020	off	5.273410966	2.3374700546	0	2.796712539	0	4.3788933754	0	2.6624443531
Kvon2014_chr3R_12738547_12740790	off	3.069233227	0	0	1.91411527	0	4.8414549828	0	2.5666313171
Kvon2014_chr2R_10339227_10341428	off	2.026085536	0	0	0	0	0	1.570183754	0
Kvon2014_chr2R_13756105_13758389	off	4.780974669	3.2283227444	0	2.298636777	0	1.5680427551	1.5946512222	1.9576911926
Kvon2014_chr2R_19472819_19475078	off	2.75527859	0	0	1.627965874	0	0	1.6052770615	0
Kvon2014_chr3L_12115145_12116051	off	2.818093967	1.8486552239	0	0	0	1.6586408615	1.6153888702	0
Kvon2014_chr3L_12116491_12118328	off	4.650623893	3.9777393341	0	1.832529926	0	3.0426158905	1.6153888702	0.6824827194
Kvon2014_chr3L_3976617_3978758	off	2.604079632	0	0	1.450741259	0	0	1.621129036	0.7872214317
Kvon2014_chr3L_3978263_3980369	off	2.604079632	3.6498174667	0	1.450741259	0	1.5839481354	1.621129036	0.7872214317
Kvon2014_chr2R_20954990_20957091	off	0.373061236	0.9800271988	0	0	1.8717637062	0	1.6223211288	0
Kvon2014_chr2R_7453423_7455647	off	1.096699089	0	0	0	0	0	1.6351795197	0
Kvon2014_chr3L_11242807_11245459	off	4.614590295	1.9483017921	0	1.564110041	0	1.7224969864	1.6433439255	4.337419033
Kvon2014_chr3R_9887622_9889826	off	2.069616504	0	0	1.3533934	0	1.8635396957	1.6744904518	0
Kvon2014_chr3L_19782826_19784936	off	4.810311198	0.9203457832	0	2.134884536	1.4518523217	1.7185697556	1.6894202232	0
Kvon2014_chr3L_18301208_18303381	off	2.755114656	0	0	1.779734802	0	0	1.6919946671	0
Kvon2014_chr2L_20916846_20918963	off	3.774314753	0	0	1.680063597	0	1.5459258556	1.6977882385	2.4918794632
Kvon2014_chrX_9655159_9657360	off	2.056547642	0	0	1.123134673	0	1.7452383041	1.7070808411	0
Kvon2014_chr3R_27433889_27436003	off	4.982862562	0	0	3.171311468	0	0	1.7106795311	1.6800642014
Kvon2014_chr3R_27432407_27434519	off	5.537581273	0	0	3.726030179	0	0	1.7106795311	1.3083443642
Kvon2014_chr3L_13390040_13392750	off	3.247893671	0.9152574539	0	1.733001868	0	0	1.7205905914	0
Kvon2014_chrX_268460_270655	off	3.260038168	3.0053801536	0	2.876562864	0	0	1.7230906487	0
Kvon2014_chr3L_13399236_13401440	off	4.535977572	5.4933569431	0	2.533660859	0	1.7332253456	1.7578873634	3.1970291138
Kvon2014_chr2R_10913477_10915576	off	2.122448865	0	0	1.326436099	0	1.6743388176	1.7972583771	0
Kvon2014_chr2R_4127610_4129906	off	2.905144692	2.7265582084	0	1.450282872	0	0	1.8403916359	0
Kvon2014_chr3R_1551832_1553920	off	3.159121245	5.6176791192	0	1.92156738	0	0	1.8447408676	0
Kvon2014_chr2L_596726_598791	off	4.126045823	0	0	2.537127614	1.0225009918	0	1.8531637192	0
Kvon2014_chr2L_597778_599872	off	5.36949052	0	0	2.537127614	4.6105251312	0	1.8531637192	2.2326617241
Kvon2014_chrX_311766_313924	off	6.246120167	4.1179347038	0	4.871207845	0	1.7596235275	1.8566684723	3.5545535087
Kvon2014_chr3L_23223725_23225924	off	0.874001662	0	0	0	0	1.3912644386	1.8628559113	2.8865976334
Kvon2014_chr2R_15310122_15312241	off	4.943599767	0.8514757156	0	2.922716235	0.8401989937	1.7994070053	1.8768920898	1.9730858803
Kvon2014_chr2R_18693021_18694469	off	9.265827089	0.7337489128	0	6.529313713	0	0	1.9045875072	0
Kvon2014_chr3L_9495160_9497361	off	2.686300517	0	0	1.325442255	0	0	1.9191074371	0
Kvon2014_chr3L_9496323_9498424	off	2.686300517	0	0	1.325442255	0	0	1.9191074371	0
Kvon2014_chr2R_3487453_3489582	off	3.262729364	0	0	2.08159385	2.2133088112	1.5546369553	1.9246015549	0
Kvon2014_chr2L_12611283_12613742	off	3.382210248	0	0	1.06575611	0	0	1.9851078987	4.6092286109
Kvon2014_chr2L_19215498_19217702	off	7.110897806	0	0	6.639316627	0	0	1.995118618	0
Kvon2014_chr2L_16354384_16354977	off	3.260258731	0	0	1.133383751	2.9073791504	2.0130233765	2.0128631592	3.3766059876
Kvon2014_chr3R_26687720_26689828	off	1.702097263	0	0	1.351963801	0	0	2.0192518234	0
Kvon2014_chr3R_26686174_26688293	off	3.975544538	0.9191422462	0	3.625411076	0	0	2.0192518234	0
Kvon2014_chr2R_2518557_2520668	off	4.406928317	3.0355534554	0	2.196401821	0	0	2.0353097916	0.7663207054
Kvon2014_chrX_8537728_8539825	off	2.388615926	0	0	0.895931721	3.3220777512	0	2.0374212265	0
Kvon2014_chr3R_17012057_17014174	off	5.947250155	0.7873420715	0	4.233622697	0	0	2.03748703	0
Kvon2014_chrX_4507592_4509714	off	6.283013331	5.9624099731	0	2.565887177	0	2.102853775	2.1125566959	0
Kvon2014_chr2R_4121650_4122860	off	7.332775539	0	0	3.141043666	2.7691917419	3.0384664536	2.1212186813	0.6607465744
Kvon2014_chr3L_373888_375960	off	4.602003738	2.2415151596	0	1.048640192	0	0	2.1431670189	0.9801216125
Kvon2014_chr3L_375111_377456	off	5.639581163	4.3747329712	0	2.086217617	0	0	2.1431670189	2.3147606849
Kvon2014_chr2R_6128321_6129273	off	3.063104562	0	0	1.151183269	0	0	2.1436986923	0
Kvon2014_chr2R_6125848_6128408	off	5.712512426	0	0	3.800591133	0	0	2.1436986923	0
Kvon2014_chrX_19789638_19791836	off	3.689849398	1.8702178001	0	1.085958685	0	1.8658027649	2.1442985535	0
Kvon2014_chr3R_19141132_19143361	off	6.016174614	0.8033304214	0	3.212683767	0.9223957062	0	2.1737513542	3.6640765667
Kvon2014_chr4_651617_654214	off	0.572920354	0	0	0	0	2.8629589081	2.2125597	3.4279017449
Kvon2014_chr3R_12629491_12631686	off	4.959157404	0	0	3.21491107	0	1.9932327271	2.221165657	0
Kvon2014_chr3L_544317_546422	off	3.339825593	0	0	0.893481509	0	2.295996666	2.2624211311	0
Kvon2014_chr3R_1542172_1543013	off	2.707043362	0	0	0.664790154	0	0	2.3600859642	3.0303182602
Kvon2014_chr3R_1542997_1545699	off	5.929432687	4.8659524917	0	3.887179479	0	0	2.3600859642	3.0303182602
Kvon2014_chr3L_14133310_14135450	off	0.460157955	0	0	0	0	0	2.4116487503	0.8461742401
Kvon2014_chr3L_14131579_14133755	off	1.517459452	0	0	1.057301497	0	0	2.4116487503	1.4937419891
Kvon2014_chr3R_178808_180896	off	2.647189929	0.9854984283	0	1.90516935	1.0334324837	0	2.4123439789	0
Kvon2014_chr3R_26212226_26214356	off	7.484582284	2.8771648407	0	5.083732156	0	1.6084871292	2.5198712349	0
Kvon2014_chr3R_26213328_26215497	off	7.484582284	1.9056091309	0	5.083732156	0	3.1117677688	2.5198712349	0
Kvon2014_chr3R_2669293_2671446	off	6.233434892	6.8237857819	0	3.619789011	0	3.5717148781	2.5399508476	1.9604263306
Kvon2014_chr3R_16774423_16776608	off	2.639901772	0	0	1.192930917	1.6632680893	0	2.541809082	0
Kvon2014_chr3R_16777821_16779950	off	2.835838869	0	0	1.388868014	2.0137963295	1.8584356308	2.541809082	0
Kvon2014_chr3R_4104873_4107058	off	2.715746122	2.3084535599	0	0	0	0	2.5759458542	0
Kvon2014_chr3R_4106498_4108730	off	0.670613825	4.3310260773	0	0	0	0	2.5759458542	0
Kvon2014_chr3R_4108069_4110363	off	5.643196615	4.3310260773	0	3.813961254	0	0	2.5759458542	0
Kvon2014_chr3R_21454557_21456632	off	7.103198972	2.1170225143	0	4.259768874	0	0	2.6402568817	0
Kvon2014_chr3L_8680896_8683008	off	1.604976297	2.2564706802	0	0.824378133	3.2287163734	0	2.6496486664	0.8973529339
Kvon2014_chr3R_6453536_6455657	off	8.163405925	0	0	5.828649551	0	2.6186819077	2.6752390862	1.1533946991
Kvon2014_chr3R_12644605_12646873	off	6.227300083	0	0	4.452680195	0	3.2633485794	2.6802139282	2.4940977097
Kvon2014_chr3R_12648308_12650381	off	6.69345853	1.1279010773	0	4.999158523	0	3.2633485794	2.6802139282	4.3396677971
Kvon2014_chr2R_11240781_11242981	off	5.579931935	0	0	2.777360692	2.4595699311	2.3344764709	2.8329100609	1.5235228539
Kvon2014_chr2R_11237671_11239768	off	4.843602155	3.4059166908	0	2.777360692	2.4595699311	2.3344764709	2.8329100609	2.4095520974
Kvon2014_chr3R_26683121_26685307	off	6.738300418	0	0	4.817376291	4.3503880501	0	2.8635406494	0
Kvon2014_chr3R_1146238_1148318	off	4.446471959	0	0	2.361409664	0	2.6516675949	2.917075634	0
Kvon2014_chr3R_21009902_21012154	off	7.682080587	4.2983083725	0	4.517587662	2.8358654976	2.0051651001	2.9403276443	2.4518003464
Kvon2014_chr2R_4122293_4124824	off	3.814660156	0.937204361	0	1.643789235	0	1.6268420219	3.200304985	0
Kvon2014_chr2R_21114152_21114957	off	3.529612541	3.7404403687	0	1.06054982	0.7087726593	3.1689620018	3.2632937431	8.0693802833
Kvon2014_chr3R_10506971_10509117	off	10.244222251	2.3000898361	0	7.339618966	0	3.1940975189	3.6113245487	1.121676445
Kvon2014_chr3R_11851802_11853911	off	6.348669905	7.1732521057	0	2.552025505	0	3.7206287384	3.8524188995	0
Kvon2014_chr3L_5616644_5618851	off	4.25386095	3.051928997	0	2.23230763	0	3.144695282	3.9073810577	3.8262281418
Kvon2014_chr3L_8647533_8649619	off	5.146188118	4.1838421821	0	3.69925698	0	3.5474784374	4.2032833099	4.3437418937
Kvon2014_chr3R_2672306_2674395	off	7.27854767	8.7738361359	0	4.664901789	2.8129630089	5.517882824	4.6592817306	0
Kvon2014_chr2L_16545039_16547121	off	1.869283396	0	0.524954964	0	0	0	0	0
Kvon2014_chr2L_6498347_6498684	off	2.186431345	0.8514032364	0.527388659	0.584217548	0	0	0	0
Kvon2014_chr3L_15896386_15898393	off	0.537660539	0	0.537660539	0	0	0	0	0
Kvon2014_chr3R_10540741_10542885	off	9.3882067	0	0.538151489	6.209414363	0	1.8997616768	0	0
Kvon2014_chr2L_12093765_12094355	off	3.594670236	0	0.539023012	1.91056935	0	0	0	3.8713574409
Kvon2014_chr3R_3101637_3102547	off	0.545189023	0	0.545189023	0	0	0	0	0
Kvon2014_chr2L_9330774_9331381	off	3.262751295	0	0.549663684	1.751909673	0	0	0	0
Kvon2014_chr3L_6450774_6452847	off	2.788591837	0	0.549788157	1.645605559	0	0	0	2.0642089844
Kvon2014_chrX_13534600_13536808	off	3.110967774	2.471347332	0.551467991	1.083407164	0	0	0	0
Kvon2014_chr3R_11132779_11133441	off	0.551640129	0	0.551640129	0	0	0	0	0
Kvon2014_chr3L_20102769_20103789	off	2.000852853	0	0.552735329	1.448117524	0	0	0	0
Kvon2014_chr3R_6564959_6567095	off	0.552957177	0	0.552957177	0	0	0	0	0
Kvon2014_chr3R_11104181_11106776	off	2.990428069	0	0.554763385	0.76541037	0	0	0	0
Kvon2014_chr2L_20779744_20781898	off	2.938598455	0	0.558071102	2.038970891	0	0	0	0
Kvon2014_chr2L_9968133_9970300	off	4.842103518	0	0.559587479	3.046680599	0	0	0	0
Kvon2014_chr3R_26744084_26746260	off	4.452380108	2.8177237511	0.560300767	2.827299458	0	0	0	0
Kvon2014_chrX_7796958_7799781	off	1.529911713	0	0.562293023	0	0	0	0	0
Kvon2014_chr3L_1329793_1331590	off	2.150014401	0	0.563440772	0.614932369	0	0	0	0
Kvon2014_chrX_10238817_10241104	off	1.754313646	0	0.564457814	0	0	0	0	0
Kvon2014_chr2R_5819511_5821746	off	7.265572872	0	0.566899805	4.797726337	0	0	0	0
Kvon2014_chr3R_2018010_2019058	off	0.567146118	0	0.567146118	0	0	0	0	0
Kvon2014_chr2R_20688590_20690786	off	2.986257404	0	0.568480134	0.68856141	2.5687260628	0	0	0
Kvon2014_chr2R_7433749_7435982	off	4.840998997	1.8827905654	0.569490051	2.472204336	0	0	1.9541797638	0
Kvon2014_chr3R_15137040_15139227	off	4.041044305	0	0.571845531	2.181751967	0	0	0	0
Kvon2014_chr3R_15138660_15140763	off	5.53306365	0	0.571845531	3.673771312	0	1.4782805443	0	2.9604716301
